dataset,method,sample_id,split,label,target,score_value,outer_fold
broach_dataset,one_class_svm_image_features,6000u1r5,test,normal,0,-2.8289582940881726,5
broach_dataset,one_class_svm_image_features,60aik6b4,test,normal,0,-3.6630250309420145,5
broach_dataset,one_class_svm_image_features,60iwhdnq,test,normal,0,-2.9391614978622282,5
broach_dataset,one_class_svm_image_features,60n0gpy2,test,normal,0,-2.780126611040499,5
broach_dataset,one_class_svm_image_features,62ola4qt,test,normal,0,-3.2475678306182854,5
broach_dataset,one_class_svm_image_features,62zo14hq,test,normal,0,-3.869916624671111,5
broach_dataset,one_class_svm_image_features,65aognsg,test,normal,0,-4.131462595192508,5
broach_dataset,one_class_svm_image_features,65asv82c,test,normal,0,-2.0194596606362136,5
broach_dataset,one_class_svm_image_features,66fclicd,test,normal,0,-4.0316015212368885,5
broach_dataset,one_class_svm_image_features,69jvtgrw,test,normal,0,-3.994769104963142,5
broach_dataset,one_class_svm_image_features,6a8yg8dt,test,normal,0,-3.5887575873305533,5
broach_dataset,one_class_svm_image_features,6dgzbkn6,test,normal,0,-0.5064207022778948,5
broach_dataset,one_class_svm_image_features,6gfqtg7h,test,normal,0,-3.042712803624367,5
broach_dataset,one_class_svm_image_features,6njyptn6,test,normal,0,14.496561029177995,5
broach_dataset,one_class_svm_image_features,6nyrx4nc,test,normal,0,-3.215003106722383,5
broach_dataset,one_class_svm_image_features,6r8ykehv,test,normal,0,-4.230699272188511,5
broach_dataset,one_class_svm_image_features,6scivuqt,test,normal,0,-2.7827980993334815,5
broach_dataset,one_class_svm_image_features,6ufcr5lv,test,normal,0,-3.85314215749988,5
broach_dataset,one_class_svm_image_features,6xvaj2k8,test,normal,0,-3.0759678743989394,5
broach_dataset,one_class_svm_image_features,70e0viki,test,normal,0,-1.809332290124372,5
broach_dataset,one_class_svm_image_features,72hk1uit,test,normal,0,-3.12333431770894,5
broach_dataset,one_class_svm_image_features,77yotrtf,test,normal,0,14.039038002540561,5
broach_dataset,one_class_svm_image_features,7df067mn,test,normal,0,-4.032511721948046,5
broach_dataset,one_class_svm_image_features,7ggcxgu5,test,normal,0,-3.7966893914734268,5
broach_dataset,one_class_svm_image_features,7godvyhq,test,normal,0,-0.10893551137990443,5
broach_dataset,one_class_svm_image_features,7hzz4gw4,test,normal,0,0.5103823550260032,5
broach_dataset,one_class_svm_image_features,7i2ssrel,test,normal,0,-2.9359776819343413,5
broach_dataset,one_class_svm_image_features,7ljc7p9e,test,normal,0,14.344519373985564,5
broach_dataset,one_class_svm_image_features,7m9xo1u8,test,normal,0,-1.3809144363143506,5
broach_dataset,one_class_svm_image_features,7qhak7md,test,normal,0,-1.5523773331410045,5
broach_dataset,one_class_svm_image_features,7rina0vl,test,normal,0,-2.642432311993561,5
broach_dataset,one_class_svm_image_features,7rn7nmk4,test,normal,0,-1.6539611322183756,5
broach_dataset,one_class_svm_image_features,7s5tfu4c,test,normal,0,-3.1777542587240415,5
broach_dataset,one_class_svm_image_features,7s68qpm5,test,normal,0,-1.565344561808578,5
broach_dataset,one_class_svm_image_features,82nlpcp1,test,normal,0,-3.185778254089735,5
broach_dataset,one_class_svm_image_features,85bg6ahs,test,normal,0,-2.1323753948516195,5
broach_dataset,one_class_svm_image_features,8749xe1v,test,normal,0,-3.335258956638066,5
broach_dataset,one_class_svm_image_features,87zmyp2c,test,normal,0,-1.4928736790702661,5
broach_dataset,one_class_svm_image_features,881369n0,test,normal,0,-1.9599709690885714,5
broach_dataset,one_class_svm_image_features,8eekdkow,test,normal,0,-4.183268219577341,5
broach_dataset,one_class_svm_image_features,8ieks698,test,normal,0,-2.0995726466030344,5
broach_dataset,one_class_svm_image_features,8jiv84xm,test,normal,0,-3.7253835667240427,5
broach_dataset,one_class_svm_image_features,8llihkpj,test,normal,0,-0.8430521282292336,5
broach_dataset,one_class_svm_image_features,8or4ww1j,test,normal,0,-1.663391095894264,5
broach_dataset,one_class_svm_image_features,8pajssuu,test,normal,0,-3.1011192002736845,5
broach_dataset,one_class_svm_image_features,8qfuc6vl,test,normal,0,13.734722895486513,5
broach_dataset,one_class_svm_image_features,8sqylkzc,test,normal,0,-1.6096765497933472,5
broach_dataset,one_class_svm_image_features,8tr0s5nm,test,normal,0,-2.1057784556852663,5
broach_dataset,one_class_svm_image_features,8vir5dwu,test,normal,0,-5.354148811316696,5
broach_dataset,one_class_svm_image_features,8w4cne1d,test,normal,0,7.862071327279415,5
broach_dataset,one_class_svm_image_features,8wvp4ugk,test,normal,0,-4.288583162488459,5
broach_dataset,one_class_svm_image_features,94qaw4zd,test,normal,0,-3.8707535776438373,5
broach_dataset,one_class_svm_image_features,98e3r037,test,normal,0,-1.4056921654058616,5
broach_dataset,one_class_svm_image_features,99wc1q9a,test,normal,0,2.9619204852984904,5
broach_dataset,one_class_svm_image_features,9bktpyhj,test,normal,0,14.383729140771521,5
broach_dataset,one_class_svm_image_features,9btd5pu1,test,normal,0,-4.777055474709561,5
broach_dataset,one_class_svm_image_features,9bv2hh4h,test,normal,0,-5.258428192363825,5
broach_dataset,one_class_svm_image_features,9dcg5625,test,normal,0,15.012481272045049,5
broach_dataset,one_class_svm_image_features,9finkfen,test,normal,0,-3.313448554311771,5
broach_dataset,one_class_svm_image_features,9hyxkegr,test,normal,0,-5.061392742611092,5
broach_dataset,one_class_svm_image_features,9lvorjr9,test,normal,0,2.1444413883237647,5
broach_dataset,one_class_svm_image_features,9vqiet4a,test,normal,0,-3.343987634456214,5
broach_dataset,one_class_svm_image_features,a0f89jch,test,normal,0,-2.0159449340430537,5
broach_dataset,one_class_svm_image_features,a2hzteiw,test,normal,0,15.08608152823485,5
broach_dataset,one_class_svm_image_features,a3mlwu1l,test,normal,0,-2.7994270129245233,5
broach_dataset,one_class_svm_image_features,a5uy7nvl,test,normal,0,-2.3361643696331296,5
broach_dataset,one_class_svm_image_features,a7j6oy77,test,normal,0,-2.8590815951734267,5
broach_dataset,one_class_svm_image_features,aep3a8n5,test,normal,0,1.7499166352320223,5
broach_dataset,one_class_svm_image_features,akcqadc1,test,normal,0,12.897938262662032,5
broach_dataset,one_class_svm_image_features,albna023,test,normal,0,-4.202758128943907,5
broach_dataset,one_class_svm_image_features,am0xkfsi,test,normal,0,1.5303777301386887,5
broach_dataset,one_class_svm_image_features,amkcejhc,test,normal,0,-4.865977745231712,5
broach_dataset,one_class_svm_image_features,apo1elqe,test,normal,0,-4.418521675461294,5
broach_dataset,one_class_svm_image_features,as8agrna,test,normal,0,-1.6736870236311798,5
broach_dataset,one_class_svm_image_features,aus6lymm,test,normal,0,-1.7308418971441153,5
broach_dataset,one_class_svm_image_features,avzcta94,test,normal,0,-0.9544974024586654,5
broach_dataset,one_class_svm_image_features,ax7gs7i0,test,normal,0,-0.9785071588993031,5
broach_dataset,one_class_svm_image_features,b01d5wdn,test,normal,0,-4.078298277401883,5
broach_dataset,one_class_svm_image_features,b12qzu8d,test,normal,0,14.609946523650725,5
broach_dataset,one_class_svm_image_features,b1qtgnhu,test,normal,0,-3.3657257986372873,5
broach_dataset,one_class_svm_image_features,b2xhy2a9,test,normal,0,-3.0557828184109876,5
broach_dataset,one_class_svm_image_features,b41hfu9p,test,normal,0,-3.4559991251451105,5
broach_dataset,one_class_svm_image_features,b4yuexyv,test,normal,0,2.7776104245953768,5
broach_dataset,one_class_svm_image_features,b7jdr4b4,test,normal,0,-3.2191477447022177,5
broach_dataset,one_class_svm_image_features,ba56pknr,test,normal,0,-2.8381834852531984,5
broach_dataset,one_class_svm_image_features,bfnltbgl,test,normal,0,-3.073359582965514,5
broach_dataset,one_class_svm_image_features,bgl2mcxn,test,normal,0,-3.3634128177979274,5
broach_dataset,one_class_svm_image_features,bjrimwny,test,normal,0,-4.499940724462709,5
broach_dataset,one_class_svm_image_features,bpuqygjg,test,normal,0,-3.4887544337674417,5
broach_dataset,one_class_svm_image_features,bqt8hh10,test,normal,0,-0.37887972872379017,5
broach_dataset,one_class_svm_image_features,bte6zrx3,test,normal,0,14.217882062063179,5
broach_dataset,one_class_svm_image_features,bx52ni0d,test,normal,0,-2.7343541303831973,5
broach_dataset,one_class_svm_image_features,cahc4xo6,test,normal,0,-1.593240783333437,5
broach_dataset,one_class_svm_image_features,cc9pyefv,test,normal,0,-4.899055815091403,5
broach_dataset,one_class_svm_image_features,cgdc5tao,test,normal,0,-3.8604605521183206,5
broach_dataset,one_class_svm_image_features,cgnk3y8i,test,normal,0,-3.8772294974240733,5
broach_dataset,one_class_svm_image_features,cjtac15d,test,normal,0,-1.3094257537435166,5
broach_dataset,one_class_svm_image_features,co9yua8n,test,normal,0,-2.5161743926861835,5
broach_dataset,one_class_svm_image_features,cw9ibgje,test,normal,0,-4.803984781035874,5
broach_dataset,one_class_svm_image_features,d3bmyu8t,test,normal,0,-0.9476550854539543,5
broach_dataset,one_class_svm_image_features,d3ttet59,test,normal,0,3.552901731867765,5
broach_dataset,one_class_svm_image_features,d5jl4nmh,test,normal,0,-3.00459801759469,5
broach_dataset,one_class_svm_image_features,d67gf9nh,test,normal,0,0.5267379413858446,5
broach_dataset,one_class_svm_image_features,d7fw33g8,test,normal,0,-3.5201368312176893,5
broach_dataset,one_class_svm_image_features,d9ezj4hi,test,normal,0,-2.7667975331876686,5
broach_dataset,one_class_svm_image_features,d9lxrgus,test,normal,0,-4.732759844457847,5
broach_dataset,one_class_svm_image_features,ddcss3qc,test,normal,0,1.216265889834208,5
broach_dataset,one_class_svm_image_features,dmlrsiwo,test,normal,0,14.63676822211461,5
broach_dataset,one_class_svm_image_features,dndb94lj,test,normal,0,0.7558114023656017,5
broach_dataset,one_class_svm_image_features,dpovj2u8,test,normal,0,-4.782331742817492,5
broach_dataset,one_class_svm_image_features,drfrmq8r,test,normal,0,-3.0837715808170447,5
broach_dataset,one_class_svm_image_features,dt1wvf6r,test,normal,0,14.88597775612848,5
broach_dataset,one_class_svm_image_features,dwqk53bi,test,normal,0,-4.295525651583256,5
broach_dataset,one_class_svm_image_features,dz2z5iv7,test,normal,0,1.026639299018779,5
broach_dataset,one_class_svm_image_features,e07blw9m,test,normal,0,2.3364238067249197,5
broach_dataset,one_class_svm_image_features,e705680m,test,normal,0,-2.2493995120835226,5
broach_dataset,one_class_svm_image_features,e8d4efvv,test,normal,0,-3.066937440155888,5
broach_dataset,one_class_svm_image_features,e9vifttd,test,normal,0,-3.121054111989624,5
broach_dataset,one_class_svm_image_features,ebqo7bbq,test,normal,0,-5.108477085837714,5
broach_dataset,one_class_svm_image_features,ecm785zd,test,normal,0,-3.8937892067547804,5
broach_dataset,one_class_svm_image_features,efjawshm,test,normal,0,-1.7289140259171258,5
broach_dataset,one_class_svm_image_features,efuckj1w,test,normal,0,-4.285446223915509,5
broach_dataset,one_class_svm_image_features,eg39d6kc,test,normal,0,-2.688552155961885,5
broach_dataset,one_class_svm_image_features,ehhw9bh2,test,normal,0,-0.9837672600295146,5
broach_dataset,one_class_svm_image_features,ehmjfqb1,test,normal,0,-0.33768836336277985,5
broach_dataset,one_class_svm_image_features,ey4ih9pv,test,normal,0,-3.866593894340289,5
broach_dataset,one_class_svm_image_features,eyrynz0j,test,normal,0,-2.060712332087766,5
broach_dataset,one_class_svm_image_features,f4bdz7a8,test,normal,0,-3.750362464696492,5
broach_dataset,one_class_svm_image_features,f6jqneks,test,normal,0,15.404724498621523,5
broach_dataset,one_class_svm_image_features,fdknl48k,test,normal,0,14.867577473953771,5
broach_dataset,one_class_svm_image_features,fggw1jyk,test,normal,0,-2.5192533870107052,5
broach_dataset,one_class_svm_image_features,fibrr7aq,test,normal,0,-3.2516028343868033,5
broach_dataset,one_class_svm_image_features,fklulx3w,test,normal,0,-3.8089552869010905,5
broach_dataset,one_class_svm_image_features,fl0463na,test,normal,0,-3.1612350020452684,5
broach_dataset,one_class_svm_image_features,fnmv5f88,test,normal,0,-1.1498777988024838,5
broach_dataset,one_class_svm_image_features,fo6t9wpx,test,normal,0,14.627775393382509,5
broach_dataset,one_class_svm_image_features,fpwxpjr9,test,normal,0,-3.3650791585089888,5
broach_dataset,one_class_svm_image_features,fvmyui9h,test,normal,0,-2.599585260767638,5
broach_dataset,one_class_svm_image_features,fw96qwtu,test,normal,0,-1.7127326681318689,5
broach_dataset,one_class_svm_image_features,fx8ryw52,test,normal,0,-3.530597915769329,5
broach_dataset,one_class_svm_image_features,fxfmd13u,test,normal,0,-1.518084890861525,5
broach_dataset,one_class_svm_image_features,fyjfrb65,test,normal,0,-4.23522943380455,5
broach_dataset,one_class_svm_image_features,fzhdojhx,test,normal,0,-1.197467478072161,5
broach_dataset,one_class_svm_image_features,g0hln0ez,test,normal,0,-3.8947926697052697,5
broach_dataset,one_class_svm_image_features,g345k5dj,test,normal,0,3.0394857403245013,5
broach_dataset,one_class_svm_image_features,g3dcmyxb,test,normal,0,-0.4161867974840927,5
broach_dataset,one_class_svm_image_features,g68zdopt,test,normal,0,-2.480074066465084,5
broach_dataset,one_class_svm_image_features,gfalqkxw,test,normal,0,-3.987088354502651,5
broach_dataset,one_class_svm_image_features,gfzd26tu,test,normal,0,-2.8440727867563513,5
broach_dataset,one_class_svm_image_features,gjhzgmis,test,normal,0,-0.8254695821384086,5
broach_dataset,one_class_svm_image_features,gkavrc6a,test,normal,0,-3.143313158316607,5
broach_dataset,one_class_svm_image_features,glqkbec5,test,normal,0,-3.866853253941235,5
broach_dataset,one_class_svm_image_features,gnzs43c5,test,normal,0,-2.637374871729138,5
broach_dataset,one_class_svm_image_features,gpcivi05,test,normal,0,-3.19802527959566,5
broach_dataset,one_class_svm_image_features,grr4c9as,test,normal,0,-2.5818487260738987,5
broach_dataset,one_class_svm_image_features,h4gxa5gy,test,normal,0,-0.9726739597582377,5
broach_dataset,one_class_svm_image_features,h78qa4wh,test,normal,0,-1.690799612953958,5
broach_dataset,one_class_svm_image_features,hfocsjl1,test,normal,0,-3.563724010543856,5
broach_dataset,one_class_svm_image_features,hguwam0t,test,normal,0,-1.9403025292775897,5
broach_dataset,one_class_svm_image_features,hlhm9umu,test,normal,0,-1.6930544215427314,5
broach_dataset,one_class_svm_image_features,hmpcg6am,test,normal,0,15.082549462699738,5
broach_dataset,one_class_svm_image_features,hrltgm5m,test,normal,0,-1.1225197220500878,5
broach_dataset,one_class_svm_image_features,hssmq5ht,test,normal,0,-2.8300531725345035,5
broach_dataset,one_class_svm_image_features,ht2ibtrv,test,normal,0,-1.9142368374565688,5
broach_dataset,one_class_svm_image_features,htmkdv96,test,normal,0,-3.8027479346128406,5
broach_dataset,one_class_svm_image_features,htwd0h6i,test,normal,0,-4.190489224238766,5
broach_dataset,one_class_svm_image_features,hwrgu621,test,normal,0,-0.6289752823993222,5
broach_dataset,one_class_svm_image_features,hzx7zb14,test,normal,0,-0.8303452632307913,5
broach_dataset,one_class_svm_image_features,i05vfd87,test,normal,0,-0.012065354532939665,5
broach_dataset,one_class_svm_image_features,i4locxme,test,normal,0,2.766809630107007,5
broach_dataset,one_class_svm_image_features,i91zumi7,test,normal,0,-5.565434823380103,5
broach_dataset,one_class_svm_image_features,i997mk5h,test,normal,0,0.9991682731005547,5
broach_dataset,one_class_svm_image_features,ii8472qd,test,normal,0,-3.400534446906031,5
broach_dataset,one_class_svm_image_features,ikax11m5,test,normal,0,-2.6677013679567434,5
broach_dataset,one_class_svm_image_features,isswuelw,test,normal,0,-3.25900166844467,5
broach_dataset,one_class_svm_image_features,iuf9p6lx,test,normal,0,-3.188333589839411,5
broach_dataset,one_class_svm_image_features,iwqulkwb,test,normal,0,-1.961794577176173,5
broach_dataset,one_class_svm_image_features,iywe36lt,test,normal,0,-4.468230658035383,5
broach_dataset,one_class_svm_image_features,j1yljzcc,test,normal,0,-2.4812055768581995,5
broach_dataset,one_class_svm_image_features,j725u033,test,normal,0,-4.419432074677294,5
broach_dataset,one_class_svm_image_features,j9vicm3g,test,normal,0,-3.515407448888725,5
broach_dataset,one_class_svm_image_features,jdmmco5n,test,normal,0,-2.9454711841552115,5
broach_dataset,one_class_svm_image_features,jdqi8mrn,test,normal,0,-2.8071893917473414,5
broach_dataset,one_class_svm_image_features,jiuoiz6a,test,normal,0,-2.1890404219199535,5
broach_dataset,one_class_svm_image_features,jnzobfkr,test,normal,0,1.7633438683318605,5
broach_dataset,one_class_svm_image_features,js8sbwt8,test,normal,0,-4.557603675514288,5
broach_dataset,one_class_svm_image_features,jsn3yz28,test,normal,0,-3.304142891092381,5
broach_dataset,one_class_svm_image_features,juae0ka3,test,normal,0,-1.7755780593622905,5
broach_dataset,one_class_svm_image_features,k26yy6rc,test,normal,0,-1.9706039143821013,5
broach_dataset,one_class_svm_image_features,k5qvay81,test,normal,0,-3.3781992667476946,5
broach_dataset,one_class_svm_image_features,k5rvlnwq,test,normal,0,0.9382376453116361,5
broach_dataset,one_class_svm_image_features,k9sz5qzu,test,normal,0,-2.698951155411569,5
broach_dataset,one_class_svm_image_features,kcy0b5xh,test,normal,0,-2.3063317001011665,5
broach_dataset,one_class_svm_image_features,kdgx0yoj,test,normal,0,-4.595929849395985,5
broach_dataset,one_class_svm_image_features,kgdwnsk7,test,normal,0,1.265558168755227,5
broach_dataset,one_class_svm_image_features,kpng9948,test,normal,0,-3.232195480784684,5
broach_dataset,one_class_svm_image_features,kr79u2c3,test,normal,0,-1.8192758559874083,5
broach_dataset,one_class_svm_image_features,ksj7ivk0,test,normal,0,2.1382434437848126,5
broach_dataset,one_class_svm_image_features,ku3fvzgi,test,normal,0,-0.40820677264943406,5
broach_dataset,one_class_svm_image_features,kv6jio0r,test,normal,0,-4.131495186800906,5
broach_dataset,one_class_svm_image_features,ky87q19u,test,normal,0,-3.392712038970936,5
broach_dataset,one_class_svm_image_features,kz24i11q,test,normal,0,-2.4323563938962653,5
broach_dataset,one_class_svm_image_features,l172dp7m,test,normal,0,0.5684969601499361,5
broach_dataset,one_class_svm_image_features,l6biv0z5,test,normal,0,-2.6201740353041156,5
broach_dataset,one_class_svm_image_features,la9txgsb,test,normal,0,-3.2893807429317103,5
broach_dataset,one_class_svm_image_features,lm349el8,test,normal,0,-1.7129071365973676,5
broach_dataset,one_class_svm_image_features,lp7dgt60,test,normal,0,-4.634473079957052,5
broach_dataset,one_class_svm_image_features,lq5mp96k,test,normal,0,14.675063284667473,5
broach_dataset,one_class_svm_image_features,lqk7uuna,test,normal,0,2.3497818003125843,5
broach_dataset,one_class_svm_image_features,ls7uwded,test,normal,0,-0.3886671491538767,5
broach_dataset,one_class_svm_image_features,lt19yagg,test,normal,0,-3.8099832655459256,5
broach_dataset,one_class_svm_image_features,lupql3dh,test,normal,0,-4.2634193733453944,5
broach_dataset,one_class_svm_image_features,m3chw9tr,test,normal,0,-1.162452478663516,5
broach_dataset,one_class_svm_image_features,ma45w01g,test,normal,0,-3.253899177347259,5
broach_dataset,one_class_svm_image_features,maulremo,test,normal,0,-3.843482135287294,5
broach_dataset,one_class_svm_image_features,mbgcn9l5,test,normal,0,-3.276331045471883,5
broach_dataset,one_class_svm_image_features,me8v6u9u,test,normal,0,-2.178446468531961,5
broach_dataset,one_class_svm_image_features,mi6eib8v,test,normal,0,-3.5667585323245543,5
broach_dataset,one_class_svm_image_features,miob93my,test,normal,0,-0.851052920222406,5
broach_dataset,one_class_svm_image_features,mkui8ayk,test,normal,0,-3.2552061631876317,5
broach_dataset,one_class_svm_image_features,mnmv203t,test,normal,0,-2.676591738872423,5
broach_dataset,one_class_svm_image_features,moes1ai9,test,normal,0,-4.935145982436259,5
broach_dataset,one_class_svm_image_features,moq0ewe1,test,normal,0,-1.986585451228505,5
broach_dataset,one_class_svm_image_features,mpm3lw87,test,normal,0,-4.772653750411939,5
broach_dataset,one_class_svm_image_features,mqubzl1d,test,normal,0,-1.350946566877555,5
broach_dataset,one_class_svm_image_features,mthwej23,test,normal,0,-2.673313374603536,5
broach_dataset,one_class_svm_image_features,mz05vq0k,test,normal,0,-3.4244651197884313,5
broach_dataset,one_class_svm_image_features,n5j6slaz,test,normal,0,-1.529421672116987,5
broach_dataset,one_class_svm_image_features,n6aarhnp,test,normal,0,-1.216776282237083,5
broach_dataset,one_class_svm_image_features,n79md47c,test,normal,0,-1.4968763709459427,5
broach_dataset,one_class_svm_image_features,n8dk13zp,test,normal,0,-3.8655257442746898,5
broach_dataset,one_class_svm_image_features,n96ue75i,test,normal,0,1.024168473547702,5
broach_dataset,one_class_svm_image_features,nbil8b5l,test,normal,0,-2.7764149923682506,5
broach_dataset,one_class_svm_image_features,ne4590ok,test,normal,0,-2.937324740721886,5
broach_dataset,one_class_svm_image_features,nf3lpb30,test,normal,0,-4.421994512689112,5
broach_dataset,one_class_svm_image_features,nhdfaj02,test,normal,0,-1.6831986235666552,5
broach_dataset,one_class_svm_image_features,ni5qojiv,test,normal,0,-3.747792672680708,5
broach_dataset,one_class_svm_image_features,nmo0bzxc,test,normal,0,-1.953768834325741,5
broach_dataset,one_class_svm_image_features,nr1lwfqh,test,normal,0,-1.0524836914068683,5
broach_dataset,one_class_svm_image_features,nritd7ku,test,normal,0,-4.238801441540046,5
broach_dataset,one_class_svm_image_features,nt2n34zn,test,normal,0,-0.8209385662196294,5
broach_dataset,one_class_svm_image_features,o4sq5ihv,test,normal,0,-2.1697797978829794,5
broach_dataset,one_class_svm_image_features,o6ihyx7k,test,normal,0,-0.8441936358849791,5
broach_dataset,one_class_svm_image_features,o93met8n,test,normal,0,1.2865560589999347,5
broach_dataset,one_class_svm_image_features,oaukj9ik,test,normal,0,-3.773953287470688,5
broach_dataset,one_class_svm_image_features,odksvqny,test,normal,0,-2.6531696755724052,5
broach_dataset,one_class_svm_image_features,of7f8t3k,test,normal,0,-3.3841163220127566,5
broach_dataset,one_class_svm_image_features,ojccwx9b,test,normal,0,-3.442948893258807,5
broach_dataset,one_class_svm_image_features,ok02qfyg,test,normal,0,-3.1175469751620586,5
broach_dataset,one_class_svm_image_features,oocqj74x,test,normal,0,-4.419404489291521,5
broach_dataset,one_class_svm_image_features,opxaxujb,test,normal,0,-2.6343399608312925,5
broach_dataset,one_class_svm_image_features,or67afy7,test,normal,0,14.134873081576275,5
broach_dataset,one_class_svm_image_features,ou8n10q3,test,normal,0,9.66418536673325,5
broach_dataset,one_class_svm_image_features,ouv75d3n,test,normal,0,-3.2799610226066154,5
broach_dataset,one_class_svm_image_features,ovrt88l3,test,normal,0,-1.0399456437144092,5
broach_dataset,one_class_svm_image_features,ovxpkayb,test,normal,0,15.261961589295348,5
broach_dataset,one_class_svm_image_features,p0hzwcyk,test,normal,0,-2.780491682280589,5
broach_dataset,one_class_svm_image_features,p0y6zsmd,test,normal,0,14.131568614868824,5
broach_dataset,one_class_svm_image_features,p1dhdgdl,test,normal,0,3.3279310677471408,5
broach_dataset,one_class_svm_image_features,p7uelbi7,test,normal,0,15.06422925952295,5
broach_dataset,one_class_svm_image_features,p82j3tps,test,normal,0,-1.8137147750003368,5
broach_dataset,one_class_svm_image_features,paccwkso,test,normal,0,-3.904007313772384,5
broach_dataset,one_class_svm_image_features,phfnh5b7,test,normal,0,-0.8567425553841286,5
broach_dataset,one_class_svm_image_features,pjqbtk0t,test,normal,0,-4.278846293934224,5
broach_dataset,one_class_svm_image_features,pjyierth,test,normal,0,-2.8879637165275813,5
broach_dataset,one_class_svm_image_features,pmu6gyro,test,normal,0,-2.3228709992225394,5
broach_dataset,one_class_svm_image_features,pq67xwlr,test,normal,0,-3.779426102773007,5
broach_dataset,one_class_svm_image_features,pwjto7f2,test,normal,0,-4.826795470322116,5
broach_dataset,one_class_svm_image_features,pxc82slz,test,normal,0,-4.384405673531477,5
broach_dataset,one_class_svm_image_features,pyg638yi,test,normal,0,-3.261507287976473,5
broach_dataset,one_class_svm_image_features,pyk5sk39,test,normal,0,14.457535178023733,5
broach_dataset,one_class_svm_image_features,q2mlwuwn,test,normal,0,-2.1707326883109364,5
broach_dataset,one_class_svm_image_features,q8ta8rqd,test,normal,0,-0.25231115839807927,5
broach_dataset,one_class_svm_image_features,qa1rpm8u,test,normal,0,-1.4808088472424448,5
broach_dataset,one_class_svm_image_features,qb09uw8p,test,normal,0,-2.288586014256465,5
broach_dataset,one_class_svm_image_features,qcd1d364,test,normal,0,-3.9009952711465257,5
broach_dataset,one_class_svm_image_features,qeaeq2if,test,normal,0,-3.047247838766504,5
broach_dataset,one_class_svm_image_features,qgexp8wy,test,normal,0,0.8013057964131622,5
broach_dataset,one_class_svm_image_features,qgh9vfja,test,normal,0,-3.327685173543218,5
broach_dataset,one_class_svm_image_features,qj41k7lo,test,normal,0,-3.722313057855372,5
broach_dataset,one_class_svm_image_features,qjw4idne,test,normal,0,14.792927334636495,5
broach_dataset,one_class_svm_image_features,qlhpj345,test,normal,0,-1.6179538591081748,5
broach_dataset,one_class_svm_image_features,qng8dzaf,test,normal,0,2.215351980931752,5
broach_dataset,one_class_svm_image_features,qohhft48,test,normal,0,-2.978730958444677,5
broach_dataset,one_class_svm_image_features,qr3ev1rd,test,normal,0,-2.659058518987605,5
broach_dataset,one_class_svm_image_features,qsnzjwl8,test,normal,0,-2.574460623891296,5
broach_dataset,one_class_svm_image_features,qz2dtjru,test,normal,0,-3.6918630967509056,5
broach_dataset,one_class_svm_image_features,r1e0e8gm,test,normal,0,0.687107562239273,5
broach_dataset,one_class_svm_image_features,r5llxipl,test,normal,0,2.334590919193822,5
broach_dataset,one_class_svm_image_features,rajib931,test,normal,0,-3.379002262855698,5
broach_dataset,one_class_svm_image_features,rd4mwpmi,test,normal,0,0.8214408778710975,5
broach_dataset,one_class_svm_image_features,reizipnm,test,normal,0,14.484540245877202,5
broach_dataset,one_class_svm_image_features,rgsx8c41,test,normal,0,-0.48736575742841914,5
broach_dataset,one_class_svm_image_features,rhc0cm9t,test,normal,0,-4.736258824239558,5
broach_dataset,one_class_svm_image_features,rj4bx952,test,normal,0,-3.1318699357962796,5
broach_dataset,one_class_svm_image_features,rll5tdxs,test,normal,0,-1.8625339610092926,5
broach_dataset,one_class_svm_image_features,rpnuzfhq,test,normal,0,-1.772305457427331,5
broach_dataset,one_class_svm_image_features,rreyiya2,test,normal,0,-2.4176820243417136,5
broach_dataset,one_class_svm_image_features,rtjq39p3,test,normal,0,-1.7228722976531632,5
broach_dataset,one_class_svm_image_features,rtmlxejx,test,normal,0,-2.6476868012071595,5
broach_dataset,one_class_svm_image_features,rtoulrvm,test,normal,0,-3.6745041976670887,5
broach_dataset,one_class_svm_image_features,rxtvdoeu,test,normal,0,-3.769329586192468,5
broach_dataset,one_class_svm_image_features,s6r6bilq,test,normal,0,-0.18493943302768656,5
broach_dataset,one_class_svm_image_features,s917e95u,test,normal,0,-4.286446661110725,5
broach_dataset,one_class_svm_image_features,scpf5kji,test,normal,0,-2.231499444838354,5
broach_dataset,one_class_svm_image_features,sdbia619,test,normal,0,-3.3196459661991593,5
broach_dataset,one_class_svm_image_features,sdn7w6sa,test,normal,0,-3.2397353108855693,5
broach_dataset,one_class_svm_image_features,seastuxy,test,normal,0,15.049253774184718,5
broach_dataset,one_class_svm_image_features,sglcm9s4,test,normal,0,-2.4526769395793675,5
broach_dataset,one_class_svm_image_features,sigbiaf9,test,normal,0,-3.2079059963863674,5
broach_dataset,one_class_svm_image_features,sj27rbi4,test,normal,0,14.59639877893161,5
broach_dataset,one_class_svm_image_features,smenkfbh,test,normal,0,-1.350320999203527,5
broach_dataset,one_class_svm_image_features,ssewjdm9,test,normal,0,-0.676535827830099,5
broach_dataset,one_class_svm_image_features,swllof0e,test,normal,0,-0.36050923656332223,5
broach_dataset,one_class_svm_image_features,t12edm4e,test,normal,0,-1.5577874198785029,5
broach_dataset,one_class_svm_image_features,t1kcgqqc,test,normal,0,-4.09225759040344,5
broach_dataset,one_class_svm_image_features,t1xbh73q,test,normal,0,-0.9874381814141291,5
